Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,84.019997,87.620003,82.190002,86.760002,73.685242,14088500
2009-01-05,85.809998,90.949997,85.459999,88.779999,75.400841,15996700
2009-01-06,90.050003,92.199997,87.720001,88.709999,75.341377,21551800
2009-01-07,86.910004,87.849998,83.650002,84.500000,71.765846,12465500
2009-01-08,83.519997,86.519997,82.680000,85.410004,72.538704,13448100
2009-01-09,85.910004,86.870003,80.410004,83.919998,71.273232,12192900
2009-01-12,83.360001,83.760002,76.430000,77.669998,65.965118,15776600
2009-01-13,74.160004,78.879997,73.709999,77.919998,66.177437,25861100
2009-01-14,75.879997,76.879997,73.449997,75.690002,64.283485,18336700
2009-01-15,75.029999,76.199997,69.000000,73.830002,62.703815,25795400
2009-01-16,75.980003,76.500000,69.949997,73.050003,62.041332,26049300
2009-01-20,69.599998,70.260002,59.130001,59.200001,50.278542,33123100
2009-01-21,63.389999,70.099998,63.250000,69.900002,59.366085,38168900
2009-01-22,67.279999,73.690002,65.529999,71.029999,60.325787,24608200
2009-01-23,67.870003,75.349998,67.120003,74.910004,63.621044,21924100
2009-01-26,76.059998,78.750000,72.769997,74.199997,63.018040,18729300
2009-01-27,75.510002,78.650002,74.769997,78.260002,66.466202,20655300
2009-01-28,84.279999,89.099998,83.370003,87.699997,74.483597,34234400
2009-01-29,85.129997,86.589996,82.120003,82.720001,70.254089,21624300
2009-01-30,83.589996,84.779999,79.349998,80.730003,68.563950,20344900
2009-02-02,78.779999,84.000000,78.570000,83.570000,70.975990,18485500
2009-02-03,84.300003,84.500000,79.800003,82.809998,70.330521,19442500
2009-02-04,83.699997,89.919998,83.449997,87.970001,74.712883,29780400
2009-02-05,86.769997,94.699997,86.260002,92.849998,78.857498,33847500
2009-02-06,94.269997,96.580002,91.559998,96.570000,82.016869,26559800
2009-02-09,97.019997,98.660004,94.629997,97.889999,83.137955,18736400
2009-02-10,96.790001,97.889999,89.699997,90.400002,76.776688,29857200
2009-02-11,91.750000,94.940002,90.419998,94.709999,80.437195,19554400
2009-02-12,92.650002,96.199997,91.470001,95.580002,81.176056,22915400
2009-02-13,95.000000,97.980003,94.500000,96.449997,81.914955,22975200
2009-02-17,92.260002,92.480003,84.790001,85.709999,72.793465,31078100
2009-02-18,87.690002,87.690002,81.070000,84.500000,71.765846,32610600
2009-02-19,86.410004,88.870003,85.529999,86.010002,73.048264,24476100
2009-02-20,81.949997,87.150002,79.269997,84.589996,72.234192,36146100
2009-02-23,86.510002,87.769997,79.790001,80.070000,68.374428,22298600
2009-02-24,81.529999,93.089996,81.510002,92.980003,79.398697,33115800
2009-02-25,91.550003,93.500000,87.300003,89.919998,76.785675,36249600
